Time (ms),motor.iabc.a,motor.apiData.velocityReference,motor.idq.q
1.074,601,8000,2101
1.075,769,8000,2167
1.076,1017,8000,2158
1.077,1233,8000,2141
1.078,1385,8000,2081
1.079,1601,8000,2102
1.08,1745,8000,2110
1.081,1817,8000,2123
1.082,1889,8000,2106
1.083,2049,8000,2186
1.084,2121,8000,2170
1.085,2185,8000,2192
1.086,2153,8000,2154
1.087,2129,8000,2155
1.088,1961,8000,2044
1.089,1921,8000,2072
1.09,1881,8000,2136
1.091,1793,8000,2129
1.092,1705,8000,2155
1.093,1617,8000,2224
1.094,1433,8000,2222
1.095,1169,8000,2166
1.096,929,8000,2112
1.097,705,8000,2180
1.098,513,8000,2198
1.099,297,8000,2208
1.1,73,8000,2162
1.101,-103,8000,2208
1.102,-343,8000,2187
1.103,-623,8000,2218
1.104,-847,8000,2214
1.105,-1079,8000,2227
1.106,-1319,8000,2104
1.107,-1487,8000,2124
1.108,-1599,8000,2032
1.109,-1711,8000,2055
1.11,-1767,8000,2046
1.111,-1911,8000,2105
1.112,-2023,8000,2110
1.113,-2127,8000,2159
1.114,-2135,8000,2139
1.115,-2103,8000,2104
1.116,-2079,8000,2111
1.117,-2023,8000,2114
1.118,-1951,8000,2117
1.119,-1871,8000,2113
1.12,-1759,8000,2076
1.121,-1735,8000,2220
1.122,-1567,8000,2195
1.123,-1415,8000,2261
1.124,-1143,8000,2172
1.125,-871,8000,2135
1.1260000000000001,-623,8000,2085
1.127,-423,8000,2148
1.1280000000000001,-247,8000,2167
1.129,-23,8000,2107
1.1300000000000001,217,8000,2044
1.131,377,8000,2193
1.1320000000000001,593,8000,2200
1.133,857,8000,2213
1.1340000000000001,1097,8000,2205
1.135,1329,8000,2191
1.1360000000000001,1513,8000,2147
1.137,1657,8000,2159
1.1380000000000001,1761,8000,2166
1.139,1857,8000,2150
1.1400000000000001,1993,8000,2163
1.141,2161,8000,2246
1.1420000000000001,2145,8000,2194
1.143,2113,8000,2123
1.1440000000000001,2153,8000,2155
1.145,2129,8000,2156
1.1460000000000001,2025,8000,2129
1.147,1953,8000,2123
1.1480000000000001,1881,8000,2146
1.149,1785,8000,2125
1.1500000000000001,1689,8000,2178
1.151,1553,8000,2197
1.1520000000000001,1369,8000,2188
1.153,1121,8000,2156
1.154,889,8000,2175
1.155,625,8000,2163
1.156,385,8000,2089
1.157,201,8000,2152
1.158,57,8000,2244
1.159,-183,8000,2159
1.16,-375,8000,2210
1.161,-607,8000,2237
1.162,-943,8000,2185
1.163,-1167,8000,2069
1.164,-1319,8000,2143
1.165,-1479,8000,2142
1.166,-1639,8000,2069
1.167,-1751,8000,2056
1.168,-1911,8000,2130
1.169,-1991,8000,2133
1.17,-2047,8000,2128
1.171,-2119,8000,2153
1.172,-2159,8000,2161
1.173,-2151,8000,2160
1.174,-2111,8000,2158
1.175,-2031,8000,2130
1.176,-1919,8000,2075
1.177,-1895,8000,2172
1.178,-1911,8000,2291
1.179,-1711,8000,2185
1.18,-1519,8000,2134
1.181,-1391,8000,2272
1.182,-1167,8000,2300
1.183,-863,8000,2186
1.184,-647,8000,2220
1.185,-391,8000,2196
1.186,-151,8000,2130
1.187,17,8000,2158
1.188,169,8000,2296
1.189,401,8000,2238
1.19,689,8000,2203
1.191,969,8000,2210
1.192,1121,8000,2268
1.193,1289,8000,2177
1.194,1553,8000,2172
1.195,1777,8000,2190
1.196,1809,8000,2174
1.197,1881,8000,2172
1.198,2033,8000,2231
1.199,2097,8000,2208
1.2,2169,8000,2204
1.201,2233,8000,2231
1.202,2233,8000,2247
1.203,2033,8000,2085
1.204,1985,8000,2096
1.205,1905,8000,2101
1.206,1809,8000,2062
1.207,1705,8000,2036
1.208,1737,8000,2273
1.209,1537,8000,2192
1.21,1329,8000,2234
1.211,1097,8000,2227
1.212,865,8000,2177
1.213,617,8000,2158
1.214,361,8000,2117
1.215,177,8000,2191
1.216,-7,8000,2179
1.217,-199,8000,2205
1.218,-495,8000,2221
1.219,-711,8000,2222
1.22,-927,8000,2220
1.221,-1199,8000,2158
1.222,-1431,8000,2170
1.223,-1575,8000,2087
1.224,-1695,8000,2110
1.225,-1767,8000,2105
1.226,-1943,8000,2158
1.227,-2023,8000,2153
1.228,-2183,8000,2254
1.229,-2215,8000,2235
1.23,-2215,8000,2216
1.231,-2175,8000,2183
1.232,-2151,8000,2201
1.233,-2103,8000,2238
1.234,-2023,8000,2230
1.235,-1887,8000,2145
1.236,-1839,8000,2192
1.237,-1767,8000,2296
1.238,-1647,8000,2376
1.239,-1375,8000,2262
1.24,-1095,8000,2219
1.241,-863,8000,2237
1.242,-615,8000,2247
1.243,-359,8000,2164
1.244,-159,8000,2172
1.245,25,8000,2143
1.246,257,8000,2199
1.247,465,8000,2233
1.248,673,8000,2284
1.249,921,8000,2264
1.25,1225,8000,2216
1.2510000000000001,1425,8000,2156
1.252,1545,8000,2171
1.2530000000000001,1649,8000,2144
1.254,1833,8000,2146
1.2550000000000001,1961,8000,2171
1.256,2033,8000,2206
1.2570000000000001,2105,8000,2197
1.258,2145,8000,2177
1.2590000000000001,2201,8000,2201
1.26,2193,8000,2204
1.2610000000000001,2065,8000,2118
1.262,2017,8000,2150
1.2630000000000001,1937,8000,2154
1.264,1857,8000,2141
1.2650000000000001,1713,8000,2061
1.266,1697,8000,2247
1.2670000000000001,1537,8000,2239
1.268,1345,8000,2280
1.2690000000000001,1105,8000,2268
1.27,865,8000,2305
1.2710000000000001,593,8000,2235
1.272,369,8000,2233
1.2730000000000001,153,8000,2230
1.274,-23,8000,2262
1.2750000000000001,-199,8000,2287
1.276,-431,8000,2359
1.2770000000000001,-759,8000,2299
1.278,-1031,8000,2244
1.2790000000000001,-1247,8000,2277
1.28,-1423,8000,2284
1.281,-1599,8000,2185
1.282,-1775,8000,2196
1.283,-1895,8000,2202
1.284,-1999,8000,2215
1.285,-2063,8000,2208
1.286,-2167,8000,2252
1.287,-2231,8000,2256
1.288,-2263,8000,2262
1.289,-2231,8000,2241
1.29,-2183,8000,2227
1.291,-2047,8000,2145
1.292,-2055,8000,2263
1.293,-2007,8000,2310
1.294,-1847,8000,2201
1.295,-1663,8000,2142
1.296,-1583,8000,2286
1.297,-1391,8000,2338
1.298,-1111,8000,2259
1.299,-879,8000,2278
1.3,-599,8000,2225
1.301,-327,8000,2122
1.302,-127,8000,2161
1.303,1,8000,2276
1.304,225,8000,2223
1.305,481,8000,2192
1.306,753,8000,2241
1.307,921,8000,2272
1.308,1145,8000,2228
1.309,1433,8000,2201
1.31,1665,8000,2220
1.311,1729,8000,2190
1.312,1825,8000,2197
1.313,1985,8000,2260
1.314,2065,8000,2243
1.315,2145,8000,2235
1.316,2257,8000,2282
1.317,2273,8000,2274
1.318,2145,8000,2153
1.319,2153,8000,2210
1.32,2081,8000,2196
1.321,1993,8000,2195
1.322,1889,8000,2173
1.323,1873,8000,2262
1.324,1745,8000,2288
1.325,1577,8000,2277
1.326,1393,8000,2302
1.327,1161,8000,2315
1.328,889,8000,2242
1.329,609,8000,2230
1.33,401,8000,2292
1.331,209,8000,2258
1.332,33,8000,2294
1.333,-191,8000,2347
1.334,-447,8000,2336
1.335,-679,8000,2334
1.336,-975,8000,2283
1.337,-1231,8000,2285
1.338,-1415,8000,2166
1.339,-1599,8000,2198
1.34,-1743,8000,2200
1.341,-1871,8000,2165
1.342,-1927,8000,2156
1.343,-2111,8000,2253
1.344,-2151,8000,2232
1.345,-2151,8000,2185
1.346,-2215,8000,2216
1.347,-2247,8000,2260
1.348,-2127,8000,2182
1.349,-2047,8000,2156
1.35,-1959,8000,2142
1.351,-1959,8000,2246
1.352,-1831,8000,2215
1.353,-1783,8000,2327
1.354,-1583,8000,2258
1.355,-1343,8000,2251
1.356,-1143,8000,2315
1.357,-887,8000,2294
1.358,-599,8000,2217
1.359,-343,8000,2170
1.36,-111,8000,2149
1.361,65,8000,2176
1.362,217,8000,2236
1.363,465,8000,2323
1.364,729,8000,2299
1.365,1025,8000,2281
1.366,1193,8000,2269
1.367,1425,8000,2264
1.368,1553,8000,2199
1.369,1745,8000,2219
1.37,1889,8000,2231
1.371,1961,8000,2262
1.372,2081,8000,2262
1.373,2201,8000,2304
1.374,2281,8000,2315
1.375,2313,8000,2314
1.3760000000000001,2233,8000,2244
1.377,2169,8000,2219
1.3780000000000001,2073,8000,2209
1.379,1993,8000,2191
1.3800000000000001,1913,8000,2205
1.381,1865,8000,2274
1.3820000000000001,1729,8000,2264
1.383,1609,8000,2326
1.3840000000000001,1345,8000,2259
1.385,1129,8000,2259
1.3860000000000001,857,8000,2213
1.387,641,8000,2240
1.3880000000000001,393,8000,2241
1.389,193,8000,2248
1.3900000000000001,-15,8000,2248
1.391,-279,8000,2261
1.3920000000000001,-463,8000,2295
1.393,-775,8000,2287
1.3940000000000001,-927,8000,2328
1.395,-1239,8000,2285
1.3960000000000001,-1439,8000,2172
1.397,-1623,8000,2192
1.3980000000000001,-1767,8000,2135
1.399,-1823,8000,2149
1.4000000000000001,-1879,8000,2126
1.401,-2079,8000,2226
1.4020000000000001,-2151,8000,2228
1.403,-2255,8000,2270
1.4040000000000001,-2239,8000,2239
1.405,-2207,8000,2215
1.4060000000000001,-2183,8000,2251
1.407,-2119,8000,2243
1.408,-2071,8000,2286
1.409,-1959,8000,2246
1.41,-1839,8000,2208
1.411,-1759,8000,2269
1.412,-1631,8000,2365
1.413,-1415,8000,2372
1.414,-1135,8000,2300
1.415,-839,8000,2283
1.416,-631,8000,2279
1.417,-367,8000,2261
1.418,-175,8000,2256
1.419,17,8000,2240
1.42,233,8000,2219
1.421,449,8000,2346
1.422,729,8000,2334
1.423,961,8000,2335
1.424,1241,8000,2295
1.425,1489,8000,2297
1.426,1625,8000,2227
1.427,1745,8000,2249
1.428,1865,8000,2253
1.429,2001,8000,2250
1.43,2121,8000,2274
1.431,2185,8000,2279
1.432,2257,8000,2287
1.433,2161,8000,2163
1.434,2185,8000,2193
1.435,2129,8000,2175
1.436,2049,8000,2175
1.437,1969,8000,2183
1.438,1905,8000,2201
1.439,1809,8000,2210
1.44,1681,8000,2197
1.441,1561,8000,2272
1.442,1337,8000,2265
1.443,1097,8000,2244
1.444,817,8000,2211
1.445,601,8000,2269
1.446,369,8000,2242
1.447,161,8000,2235
1.448,-47,8000,2286
1.449,-295,8000,2245
1.45,-495,8000,2283
1.451,-751,8000,2317
1.452,-1023,8000,2295
1.453,-1255,8000,2186
1.454,-1495,8000,2212
1.455,-1639,8000,2237
1.456,-1719,8000,2184
1.457,-1911,8000,2193
1.458,-2055,8000,2271
1.459,-2087,8000,2245
1.46,-2111,8000,2202
1.461,-2263,8000,2284
1.462,-2295,8000,2294
1.463,-2239,8000,2256
1.464,-2215,8000,2281
1.465,-2143,8000,2270
1.466,-2047,8000,2251
1.467,-1959,8000,2260
1.468,-1975,8000,2412
1.469,-1807,8000,2378
1.47,-1591,8000,2307
1.471,-1343,8000,2272
1.472,-1159,8000,2364
1.473,-855,8000,2273
1.474,-575,8000,2223
1.475,-279,8000,2186
1.476,-103,8000,2200
1.477,25,8000,2263
1.478,217,8000,2363
1.479,489,8000,2306
1.48,777,8000,2254
1.481,1049,8000,2262
1.482,1217,8000,2293
1.483,1385,8000,2214
1.484,1625,8000,2202
1.485,1833,8000,2241
1.486,1881,8000,2221
1.487,1953,8000,2210
1.488,2089,8000,2262
1.489,2209,8000,2276
1.49,2297,8000,2310
1.491,2265,8000,2264
1.492,2209,8000,2226
1.493,2121,8000,2206
1.494,2041,8000,2184
1.495,1969,8000,2200
1.496,1905,8000,2234
1.497,1785,8000,2197
1.498,1729,8000,2306
1.499,1505,8000,2266
1.5,1313,8000,2277
1.5010000000000001,1073,8000,2293
1.502,841,8000,2292
1.5030000000000001,585,8000,2291
1.504,361,8000,2300
1.5050000000000001,105,8000,2217
1.506,-15,8000,2404
1.5070000000000001,-295,8000,2336
1.508,-567,8000,2377
1.5090000000000001,-807,8000,2375
1.51,-1047,8000,2375
1.5110000000000001,-1271,8000,2318
1.512,-1551,8000,2295
1.5130000000000001,-1655,8000,2204
1.514,-1807,8000,2234
1.5150000000000001,-1871,8000,2224
1.516,-2071,8000,2286
1.5170000000000001,-2159,8000,2292
1.518,-2295,8000,2358
1.5190000000000001,-2319,8000,2334
1.52,-2279,8000,2279
1.5210000000000001,-2271,8000,2289
1.522,-2215,8000,2276
1.5230000000000001,-2135,8000,2276
1.524,-2055,8000,2276
1.5250000000000001,-1935,8000,2227
1.526,-1895,8000,2298
1.5270000000000001,-1759,8000,2343
1.528,-1615,8000,2388
1.5290000000000001,-1359,8000,2327
1.53,-1079,8000,2301
1.5310000000000001,-831,8000,2286
1.532,-583,8000,2283
1.5330000000000001,-343,8000,2234
1.534,-127,8000,2244
1.5350000000000001,105,8000,2192
1.536,257,8000,2317
1.537,529,8000,2274
1.538,761,8000,2342
1.539,1041,8000,2312
1.54,1313,8000,2301
1.541,1497,8000,2229
1.542,1649,8000,2261
1.543,1785,8000,2248
1.544,1913,8000,2244
1.545,2041,8000,2264
1.546,2169,8000,2309
1.547,2217,8000,2295
1.548,2249,8000,2274
1.549,2257,8000,2257
1.55,2273,8000,2289
1.551,2129,8000,2189
1.552,2081,8000,2215
1.553,2001,8000,2221
1.554,1913,8000,2210
1.555,1825,8000,2255
1.556,1753,8000,2327
1.557,1569,8000,2336
1.558,1401,8000,2437
1.559,1137,8000,2396
1.56,857,8000,2359
1.561,601,8000,2358
1.562,337,8000,2318
1.563,185,8000,2416
1.564,-55,8000,2346
1.565,-295,8000,2308
1.566,-559,8000,2353
1.567,-815,8000,2383
1.568,-1071,8000,2276
1.569,-1303,8000,2313
1.57,-1503,8000,2313
1.571,-1679,8000,2212
1.572,-1823,8000,2219
1.573,-1959,8000,2240
1.574,-2015,8000,2237
1.575,-2087,8000,2222
1.576,-2263,8000,2310
1.577,-2279,8000,2292
1.578,-2255,8000,2255
1.579,-2239,8000,2259
1.58,-2159,8000,2224
1.581,-2079,8000,2214
1.582,-2023,8000,2255
1.583,-1999,8000,2353
1.584,-1879,8000,2318
1.585,-1703,8000,2265
1.586,-1543,8000,2315
1.587,-1311,8000,2315
1.588,-1039,8000,2254
1.589,-735,8000,2217
1.59,-503,8000,2227
1.591,-319,8000,2290
1.592,-103,8000,2238
1.593,105,8000,2357
1.594,337,8000,2292
1.595,593,8000,2273
1.596,849,8000,2327
1.597,1057,8000,2360
1.598,1265,8000,2311
1.599,1537,8000,2301
1.6,1761,8000,2305
1.601,1825,8000,2267
1.602,1929,8000,2267
1.603,2081,8000,2344
1.604,2185,8000,2326
1.605,2265,8000,2331
1.606,2281,8000,2305
1.607,2321,8000,2320
1.608,2201,8000,2226
1.609,2185,8000,2260
1.61,2097,8000,2237
1.611,2009,8000,2254
1.612,1905,8000,2224
1.613,1865,8000,2333
1.614,1681,8000,2302
1.615,1537,8000,2370
1.616,1297,8000,2337
1.617,1065,8000,2350
1.618,737,8000,2234
1.619,513,8000,2261
1.62,265,8000,2250
1.621,65,8000,2249
1.622,-55,8000,2353
1.623,-335,8000,2363
1.624,-583,8000,2352
1.625,-839,8000,2335
1.6260000000000001,-1143,8000,2266
1.627,-1383,8000,2269
1.6280000000000001,-1543,8000,2172
1.629,-1695,8000,2196
1.6300000000000001,-1807,8000,2208
1.631,-1959,8000,2214
1.6320000000000001,-2023,8000,2204
1.633,-2199,8000,2297
1.6340000000000001,-2255,8000,2295
1.635,-2239,8000,2248
1.6360000000000001,-2247,8000,2247
1.637,-2255,8000,2288
1.6380000000000001,-2143,8000,2235
1.639,-2079,8000,2246
1.6400000000000001,-1967,8000,2211
1.641,-1983,8000,2344
1.6420000000000001,-1831,8000,2307
1.643,-1743,8000,2418
1.6440000000000001,-1519,8000,2374
1.645,-1247,8000,2310
1.6460000000000001,-1031,8000,2395
1.647,-743,8000,2321
1.6480000000000001,-471,8000,2275
1.649,-231,8000,2256
1.6500000000000001,-15,8000,2231
1.651,185,8000,2271
1.6520000000000001,345,8000,2352
1.653,625,8000,2396
1.6540000000000001,913,8000,2342
1.655,1193,8000,2356
1.6560000000000001,1369,8000,2292
1.657,1569,8000,2296
1.6580000000000001,1689,8000,2244
1.659,1849,8000,2235
1.6600000000000001,1969,8000,2262
1.661,2073,8000,2297
1.6620000000000001,2185,8000,2302
1.663,2233,8000,2287
1.6640000000000001,2297,8000,2302
1.665,2329,8000,2336
1.666,2169,8000,2208
1.667,2121,8000,2224
1.668,1985,8000,2163
1.669,1897,8000,2165
1.67,1801,8000,2164
1.671,1753,8000,2250
1.672,1585,8000,2232
1.673,1425,8000,2314
1.674,1209,8000,2316
1.675,921,8000,2255
1.676,697,8000,2313
1.677,433,8000,2289
1.678,201,8000,2298
1.679,17,8000,2304
1.68,-183,8000,2296
1.681,-487,8000,2332
1.682,-687,8000,2376
1.683,-991,8000,2306
1.684,-1175,8000,2337
1.685,-1479,8000,2293
1.686,-1623,8000,2210
1.687,-1783,8000,2222
1.688,-1911,8000,2235
1.689,-1975,8000,2237
1.69,-2039,8000,2214
1.691,-2247,8000,2332
1.692,-2319,8000,2342
1.693,-2351,8000,2349
1.694,-2295,8000,2300
1.695,-2231,8000,2269
1.696,-2175,8000,2302
1.697,-2095,8000,2291
1.698,-2087,8000,2398
1.699,-1959,8000,2362
1.7,-1783,8000,2309
1.701,-1655,8000,2352
1.702,-1463,8000,2401
1.703,-1167,8000,2324
1.704,-903,8000,2342
1.705,-615,8000,2317
1.706,-399,8000,2285
1.707,-175,8000,2274
1.708,9,8000,2309
1.709,241,8000,2279
1.71,505,8000,2256
1.711,697,8000,2375
1.712,985,8000,2358
1.713,1201,8000,2285
1.714,1473,8000,2280
1.715,1681,8000,2283
1.716,1825,8000,2230
1.717,1841,8000,2224
1.718,2001,8000,2286
1.719,2113,8000,2284
1.72,2225,8000,2294
1.721,2321,8000,2335
1.722,2289,8000,2289
1.723,2193,8000,2212
1.724,2185,8000,2248
1.725,2081,8000,2200
1.726,1977,8000,2193
1.727,1953,8000,2290
1.728,1889,8000,2339
1.729,1697,8000,2264
1.73,1545,8000,2295
1.731,1377,8000,2389
1.732,1121,8000,2365
1.733,873,8000,2391
1.734,585,8000,2326
1.735,361,8000,2327
1.736,153,8000,2368
1.737,-95,8000,2297
1.738,-263,8000,2459
1.739,-519,8000,2428
1.74,-791,8000,2404
1.741,-1103,8000,2323
1.742,-1327,8000,2368
1.743,-1479,8000,2245
1.744,-1687,8000,2272
1.745,-1895,8000,2290
1.746,-1927,8000,2284
1.747,-2039,8000,2285
1.748,-2223,8000,2367
1.749,-2319,8000,2370
1.75,-2335,8000,2352
1.7510000000000001,-2327,8000,2327
1.752,-2311,8000,2328
1.7530000000000001,-2175,8000,2234
1.754,-2127,8000,2253
1.7550000000000001,-2071,8000,2302
1.756,-2007,8000,2344
1.7570000000000001,-1871,8000,2297
1.758,-1791,8000,2377
1.7590000000000001,-1591,8000,2388
1.76,-1367,8000,2411
1.7610000000000001,-1039,8000,2270
1.762,-791,8000,2327
1.7630000000000001,-511,8000,2261
1.764,-303,8000,2288
1.7650000000000001,-71,8000,2228
1.766,113,8000,2298
1.7670000000000001,321,8000,2280
1.768,609,8000,2339
1.7690000000000001,873,8000,2340
1.77,1089,8000,2342
1.7710000000000001,1313,8000,2308
1.772,1569,8000,2295
1.7730000000000001,1713,8000,2247
1.774,1857,8000,2281
1.7750000000000001,1929,8000,2276
1.776,2121,8000,2324
1.7770000000000001,2177,8000,2300
1.778,2313,8000,2364
1.7790000000000001,2297,8000,2315
1.78,2321,8000,2320
1.7810000000000001,2273,8000,2306
1.782,2209,8000,2289
1.7830000000000001,2073,8000,2235
1.784,1993,8000,2240
1.7850000000000001,1937,8000,2305
1.786,1857,8000,2341
1.7870000000000001,1721,8000,2373
1.788,1553,8000,2409
1.7890000000000001,1313,8000,2407
1.79,1017,8000,2354
1.7910000000000001,737,8000,2295
1.792,497,8000,2329
1.793,321,8000,2381
1.794,97,8000,2388
1.795,-143,8000,2316
1.796,-383,8000,2371
1.797,-655,8000,2386
1.798,-911,8000,2315
1.799,-1159,8000,2362
1.8,-1375,8000,2366
1.801,-1575,8000,2255
1.802,-1775,8000,2256
1.803,-1887,8000,2231
1.804,-1959,8000,2223
1.805,-2023,8000,2222
1.806,-2231,8000,2320
1.807,-2279,8000,2309
1.808,-2311,8000,2313
1.809,-2295,8000,2300
1.81,-2223,8000,2252
1.811,-2111,8000,2200
1.812,-2103,8000,2299
1.813,-2063,8000,2352
1.814,-1903,8000,2252
1.815,-1735,8000,2208
1.816,-1679,8000,2365
1.817,-1479,8000,2388
1.818,-1215,8000,2364
1.819,-959,8000,2361
1.82,-671,8000,2311
1.821,-367,8000,2205
1.822,-159,8000,2246
1.823,-31,8000,2351
1.824,169,8000,2341
1.825,433,8000,2298
1.826,721,8000,2345
1.827,961,8000,2353
1.828,1169,8000,2316
1.829,1417,8000,2328
1.83,1697,8000,2313
1.831,1841,8000,2300
1.832,1881,8000,2282
1.833,2033,8000,2346
1.834,2177,8000,2341
1.835,2305,8000,2378
1.836,2329,8000,2363
1.837,2337,8000,2341
1.838,2233,8000,2239
1.839,2257,8000,2318
1.84,2145,8000,2269
1.841,2049,8000,2263
1.842,1969,8000,2266
1.843,1921,8000,2338
1.844,1777,8000,2349
1.845,1577,8000,2304
1.846,1417,8000,2394
1.847,1121,8000,2308
1.848,825,8000,2209
1.849,601,8000,2286
1.85,369,8000,2323
1.851,169,8000,2323
1.852,-47,8000,2304
1.853,-231,8000,2418
1.854,-567,8000,2333
1.855,-783,8000,2345
1.856,-1039,8000,2335
1.857,-1247,8000,2347
1.858,-1471,8000,2187
1.859,-1687,8000,2190
1.86,-1823,8000,2236
1.861,-1911,8000,2223
1.862,-1991,8000,2213
1.863,-2151,8000,2297
1.864,-2215,8000,2281
1.865,-2271,8000,2284
1.866,-2311,8000,2311
1.867,-2255,8000,2277
1.868,-2127,8000,2190
1.869,-2095,8000,2232
1.87,-2007,8000,2237
1.871,-2007,8000,2363
1.872,-1863,8000,2310
1.873,-1775,8000,2397
1.874,-1575,8000,2406
1.875,-1367,8000,2442
1.8760000000000001,-1015,8000,2247
1.877,-775,8000,2314
1.8780000000000001,-471,8000,2256
1.879,-279,8000,2317
1.8800000000000001,-71,8000,2292
1.881,129,8000,2335
1.8820000000000001,353,8000,2330
1.883,649,8000,2363
1.8840000000000001,913,8000,2343
1.885,1169,8000,2349
1.8860000000000001,1345,8000,2334
1.887,1585,8000,2327
1.8880000000000001,1745,8000,2264
1.889,1881,8000,2287
1.8900000000000001,1961,8000,2275
1.891,2137,8000,2328
1.8920000000000001,2209,8000,2327
1.893,2289,8000,2332
1.8940000000000001,2281,8000,2293
1.895,2297,8000,2297
1.8960000000000001,2209,8000,2248
1.897,2161,8000,2258
1.8980000000000001,2025,8000,2209
1.899,1945,8000,2220
1.9000000000000001,1849,8000,2224
1.901,1761,8000,2265
1.9020000000000001,1617,8000,2288
1.903,1425,8000,2314
1.9040000000000001,1201,8000,2348
1.905,905,8000,2274
1.9060000000000001,681,8000,2300
1.907,433,8000,2289
1.9080000000000001,185,8000,2270
1.909,1,8000,2303
1.9100000000000001,-247,8000,2257
1.911,-447,8000,2436
1.9120000000000001,-719,8000,2360
1.913,-959,8000,2334
1.9140000000000001,-1287,8000,2287
1.915,-1495,8000,2317
1.9160000000000001,-1647,8000,2238
1.917,-1791,8000,2243
1.9180000000000001,-1903,8000,2272
1.919,-1991,8000,2263
1.92,-2095,8000,2248
1.921,-2279,8000,2350
1.922,-2319,8000,2341
1.923,-2311,8000,2311
1.924,-2311,8000,2321
1.925,-2303,8000,2371
1.926,-2135,8000,2244
1.927,-2095,8000,2309
1.928,-2063,8000,2356
1.929,-1967,8000,2414
1.93,-1783,8000,2327
1.931,-1655,8000,2412
1.932,-1399,8000,2384
1.933,-1103,8000,2284
1.934,-847,8000,2326
1.935,-599,8000,2358
1.936,-335,8000,2265
1.937,-119,8000,2285
1.938,113,8000,2281
1.939,321,8000,2263
1.94,545,8000,2278
1.941,793,8000,2362
1.942,1073,8000,2344
1.943,1297,8000,2254
1.944,1521,8000,2291
1.945,1665,8000,2292
1.946,1849,8000,2228
1.947,1937,8000,2239
1.948,2137,8000,2339
1.949,2137,8000,2286
1.95,2201,8000,2273
1.951,2313,8000,2320
1.952,2305,8000,2305
1.953,2209,8000,2242
1.954,2161,8000,2252
1.955,2049,8000,2211
1.956,1945,8000,2198
1.957,1881,8000,2221
1.958,1873,8000,2365
1.959,1689,8000,2337
1.96,1481,8000,2309
1.961,1257,8000,2310
1.962,985,8000,2282
1.963,705,8000,2250
1.964,465,8000,2286
1.965,273,8000,2347
1.966,81,8000,2360
1.967,-167,8000,2342
1.968,-431,8000,2407
1.969,-655,8000,2421
1.97,-919,8000,2423
1.971,-1183,8000,2363
1.972,-1463,8000,2341
1.973,-1591,8000,2206
1.974,-1751,8000,2254
1.975,-1863,8000,2246
1.976,-2039,8000,2268
1.977,-2111,8000,2263
1.978,-2271,8000,2349
1.979,-2247,8000,2288
1.98,-2231,8000,2236
1.981,-2239,8000,2246
1.982,-2207,8000,2263
1.983,-2071,8000,2197
1.984,-2031,8000,2247
1.985,-1935,8000,2218
1.986,-1839,8000,2213
1.987,-1695,8000,2221
1.988,-1551,8000,2255
1.989,-1327,8000,2278
1.99,-1071,8000,2269
1.991,-751,8000,2153
1.992,-495,8000,2158
1.993,-287,8000,2140
1.994,-87,8000,2117
1.995,153,8000,2047
1.996,385,8000,2100
1.997,529,8000,2183
1.998,785,8000,2190
1.999,1089,8000,2124
2.0,1361,8000,2121
2.001,1449,8000,2062
2.0020000000000002,1585,8000,2078
2.003,1713,8000,2074
2.004,1801,8000,2074
2.005,1905,8000,2064
2.0060000000000002,2033,8000,2113
2.007,2089,8000,2112
2.008,2033,8000,2033
2.009,2041,8000,2055
2.0100000000000002,1977,8000,2037
2.011,1833,8000,1965
2.012,1769,8000,1978
2.013,1737,8000,2045
2.0140000000000002,1601,8000,2008
2.015,1425,8000,1983
2.016,1297,8000,2032
2.017,1113,8000,2100
2.0180000000000002,881,8000,2075
2.019,625,8000,2041
2.02,361,8000,2007
2.021,169,8000,2011
2.0220000000000002,-31,8000,1981
2.023,-191,8000,2079
2.024,-455,8000,2018
2.025,-679,8000,2028
2.0260000000000002,-879,8000,1998
2.027,-1167,8000,1966
2.028,-1319,8000,1800
2.029,-1471,8000,1863
2.0300000000000002,-1535,8000,1874
2.031,-1567,8000,1841
2.032,-1719,8000,1846
2.033,-1863,8000,1921
2.0340000000000003,-1855,8000,1881
2.035,-1823,8000,1824
2.036,-1823,8000,1838
2.037,-1791,8000,1851
